iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PER,South America,Peru,2020-08-02,428850.0,21358.0,7555.571,19614.0,593.0,253.0,13006.551,647.765,229.152,594.871,17.985,7.673,1.17,,,,,,,,,3485.0,496726.0,15.065,0.106,5908.0,0.179,0.275,3.6,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-03,433100.0,4250.0,6197.571,19811.0,197.0,199.0,13135.449,128.898,187.966,600.846,5.975,6.035,1.16,,,,,,,,,7305.0,504031.0,15.287,0.222,5915.0,0.179,0.282,3.5,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-04,439890.0,6790.0,6412.143,20007.0,196.0,199.286,13341.382,205.933,194.473,606.79,5.944,6.044,1.16,,,,,,,,,7115.0,511146.0,15.502,0.216,6589.0,0.2,0.279,3.6,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-05,447624.0,7734.0,6705.857,20228.0,221.0,201.714,13575.946,234.564,203.381,613.493,6.703,6.118,1.15,,,,,,,,,8220.0,519366.0,15.752,0.249,6747.0,0.205,0.275,3.6,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-06,455409.0,7785.0,7818.0,20424.0,196.0,229.714,13812.057,236.111,237.111,619.438,5.944,6.967,1.14,,,,,,,,,7744.0,527110.0,15.987,0.235,6843.0,0.208,0.274,3.6,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-07,463875.0,8466.0,8054.714,20649.0,225.0,232.571,14068.821,256.765,244.291,626.262,6.824,7.054,1.14,,,,,,,,,7192.0,534302.0,16.205,0.218,6804.0,0.206,0.272,3.7,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-08,463875.0,0.0,8054.714,20649.0,0.0,232.571,14068.821,0.0,244.291,626.262,0.0,7.054,1.13,,,,,,,,,6710.0,541012.0,16.408,0.204,6824.0,0.207,0.267,3.7,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-09,478024.0,14149.0,7024.857,21072.0,423.0,208.286,14497.945,429.124,213.056,639.091,12.829,6.317,1.13,,,,,,,,,3315.0,544327.0,16.509,0.101,6800.0,0.206,0.262,3.8,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-10,483133.0,5109.0,7147.571,21276.0,204.0,209.286,14652.895,154.95,216.778,645.278,6.187,6.347,1.12,,,,,,,,,7980.0,552307.0,16.751,0.242,6897.0,0.209,0.255,3.9,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-11,489680.0,6547.0,7112.857,21501.0,225.0,213.429,14851.458,198.563,215.725,652.102,6.824,6.473,1.12,,,,,,,,,7266.0,559573.0,16.971,0.22,6918.0,0.21,0.248,4.0,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-12,489680.0,0.0,6008.0,21501.0,0.0,181.857,14851.458,0.0,182.216,652.102,0.0,5.516,1.11,,,,,,,,,7862.0,567435.0,17.21,0.238,6867.0,0.208,0.25,4.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-13,498555.0,8875.0,6163.714,21713.0,212.0,184.143,15120.627,269.169,186.939,658.532,6.43,5.585,1.11,,,,,,,,,7325.0,574760.0,17.432,0.222,6807.0,0.206,0.246,4.1,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-14,516296.0,17741.0,7488.714,25856.0,4143.0,743.857,15658.693,538.065,227.125,784.184,125.653,22.56,1.11,,,,,,,,,8700.0,583460.0,17.696,0.264,7023.0,0.213,0.241,4.1,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-15,516296.0,0.0,7488.714,25856.0,0.0,743.857,15658.693,0.0,227.125,784.184,0.0,22.56,1.1,,,,,,,,,6992.0,590452.0,17.908,0.212,7063.0,0.214,0.237,4.2,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-16,525803.0,9507.0,6825.571,26075.0,219.0,714.714,15947.029,288.337,207.012,790.826,6.642,21.677,1.09,,,,,,,,,1710.0,592162.0,17.96,0.052,6834.0,0.207,0.239,4.2,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-17,535946.0,10143.0,7544.714,26281.0,206.0,715.0,16254.656,307.626,228.823,797.074,6.248,21.685,1.09,,,,,,,,,8649.0,600811.0,18.222,0.262,6929.0,0.21,0.236,4.2,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-18,541493.0,5547.0,7401.857,26481.0,200.0,711.429,16422.89,168.234,224.49,803.14,6.066,21.577,1.08,,,,,,,,,8227.0,609038.0,18.471,0.25,7066.0,0.214,0.232,4.3,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-19,549321.0,7828.0,8520.143,26658.0,177.0,736.714,16660.305,237.415,258.407,808.508,5.368,22.344,1.08,,,,,,,,,8310.0,617348.0,18.723,0.252,7130.0,0.216,0.227,4.4,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-20,558420.0,9099.0,8552.143,26834.0,176.0,731.571,16936.267,275.963,259.377,813.846,5.338,22.188,1.07,,,,,,,,,8066.0,625414.0,18.968,0.245,7236.0,0.219,0.221,4.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-21,567059.0,8639.0,7251.857,27034.0,200.0,168.286,17198.279,262.011,219.941,819.912,6.066,5.104,1.06,,,,,,,,,9619.0,635033.0,19.26,0.292,7368.0,0.223,0.217,4.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-22,576067.0,9008.0,8538.714,27245.0,211.0,198.429,17471.482,273.203,258.97,826.311,6.399,6.018,1.06,,,,,,,,,7196.0,642229.0,19.478,0.218,7397.0,0.224,0.213,4.7,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-23,585236.0,9169.0,8490.429,27453.0,208.0,196.857,17749.567,278.086,257.505,832.619,6.308,5.97,1.05,,,,,,,,,2098.0,644327.0,19.542,0.064,7452.0,0.226,0.209,4.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-24,594326.0,9090.0,8340.0,27663.0,210.0,197.429,18025.257,275.69,252.943,838.989,6.369,5.988,1.04,,,,,,,,,8122.0,652449.0,19.788,0.246,7377.0,0.224,0.207,4.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-25,600438.0,6112.0,8420.714,27813.0,150.0,190.286,18210.627,185.37,255.391,843.538,4.549,5.771,1.04,,,,,,,,,8180.0,660629.0,20.036,0.248,7370.0,0.224,0.201,5.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-26,607382.0,6944.0,8294.429,28001.0,188.0,191.857,18421.231,210.604,251.561,849.24,5.702,5.819,1.03,,,,,,,,,8628.0,669257.0,20.298,0.262,7416.0,0.225,0.196,5.1,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-27,613378.0,5996.0,7851.143,28124.0,123.0,184.286,18603.083,181.852,238.117,852.97,3.73,5.589,1.03,,,,,,,,,8548.0,677805.0,20.557,0.259,7484.0,0.227,0.189,5.3,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-28,621997.0,8619.0,7848.286,28277.0,153.0,177.571,18864.488,261.405,238.03,857.61,4.64,5.386,1.02,,,,,,,,,8225.0,686030.0,20.807,0.249,7285.0,0.221,0.183,5.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-29,629961.0,7964.0,7699.143,28471.0,194.0,175.143,19106.028,241.539,233.507,863.494,5.884,5.312,1.01,,,,,,,,,8175.0,694205.0,21.054,0.248,7425.0,0.225,0.176,5.7,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-30,639435.0,9474.0,7742.714,28607.0,136.0,164.857,19393.364,287.336,234.828,867.619,4.125,5.0,1.01,,,,,,,,,1452.0,695657.0,21.099,0.044,7333.0,0.222,0.176,5.7,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-31,647166.0,7731.0,7548.571,28788.0,181.0,160.714,19627.836,234.473,228.94,873.109,5.49,4.874,1.0,,,,,,,,,8753.0,704410.0,21.364,0.265,7423.0,0.225,0.166,6.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-01,652037.0,4871.0,7371.286,28944.0,156.0,161.571,19775.569,147.732,223.563,877.84,4.731,4.9,1.0,,,,,,,,,8255.0,712665.0,21.614,0.25,7434.0,0.225,0.162,6.2,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-02,657129.0,5092.0,7106.714,29068.0,124.0,152.429,19930.003,154.435,215.539,881.601,3.761,4.623,0.99,,,,,,,,,8082.0,720747.0,21.859,0.245,7356.0,0.223,0.155,6.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-03,657129.0,0.0,6250.143,29068.0,0.0,134.857,19930.003,0.0,189.56,881.601,0.0,4.09,0.99,,,,,,,,,7734.0,728481.0,22.094,0.235,7239.0,0.22,0.153,6.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-04,670145.0,13016.0,6878.286,29405.0,337.0,161.143,20324.764,394.761,208.611,891.821,10.221,4.887,0.99,,,,,,,,,8937.0,737418.0,22.365,0.271,7341.0,0.223,0.146,6.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-05,676848.0,6703.0,6698.143,29554.0,149.0,154.714,20528.059,203.295,203.147,896.34,4.519,4.692,0.98,,,,,,,,,6325.0,743743.0,22.557,0.192,7077.0,0.215,0.146,6.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-06,683702.0,6854.0,6323.857,29687.0,133.0,154.286,20735.933,207.874,191.796,900.374,4.034,4.679,0.98,,,,,,,,,2014.0,745757.0,22.618,0.061,7157.0,0.217,0.146,6.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-07,689977.0,6275.0,6115.857,29838.0,151.0,150.0,20926.247,190.314,185.487,904.954,4.58,4.549,0.97,,,,,,,,,7750.0,753507.0,22.853,0.235,7014.0,0.213,0.145,6.9,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-08,691575.0,1598.0,5648.286,29976.0,138.0,147.429,20974.713,48.466,171.306,909.139,4.185,4.471,0.97,,,,,,,,,9085.0,762592.0,23.129,0.276,7132.0,0.216,0.138,7.2,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-09,696190.0,4615.0,5580.143,30123.0,147.0,150.714,21114.681,139.968,169.24,913.598,4.458,4.571,0.97,,,,,,,,,8854.0,771446.0,23.397,0.269,7243.0,0.22,0.136,7.4,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-10,702776.0,6586.0,6521.0,30236.0,113.0,166.857,21314.427,199.746,197.775,917.025,3.427,5.061,0.97,,,,,,,,,6806.0,778252.0,23.604,0.206,7110.0,0.216,0.134,7.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-11,710067.0,7291.0,5703.143,30344.0,108.0,134.143,21535.555,221.128,172.97,920.3,3.276,4.068,0.97,,,,,,,,,7335.0,785587.0,23.826,0.222,6881.0,0.209,0.133,7.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-12,716670.0,6603.0,5688.857,30470.0,126.0,130.857,21735.817,200.262,172.537,924.122,3.821,3.969,0.96,,,,,,,,,6219.0,791806.0,24.015,0.189,6866.0,0.208,0.132,7.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-13,722832.0,6162.0,5590.0,30526.0,56.0,119.857,21922.703,186.887,169.539,925.82,1.698,3.635,0.96,,,,,,,,,1587.0,793393.0,24.063,0.048,6805.0,0.206,0.131,7.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-14,729619.0,6787.0,5663.143,30710.0,184.0,124.571,22128.546,205.842,171.757,931.401,5.581,3.778,0.96,,,,,,,,,10299.0,803692.0,24.375,0.312,7169.0,0.217,0.125,8.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-15,733860.0,4241.0,6040.714,30812.0,102.0,119.429,22257.171,128.625,183.208,934.494,3.094,3.622,0.96,,,,,,,,,7950.0,811642.0,24.616,0.241,7007.0,0.213,0.128,7.8,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-16,738020.0,4160.0,5975.714,30927.0,115.0,114.857,22383.339,126.168,181.237,937.982,3.488,3.483,0.95,,,,,,,,,8167.0,819809.0,24.864,0.248,6909.0,0.21,0.124,8.1,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-17,744400.0,6380.0,5946.286,31051.0,124.0,116.429,22576.837,193.498,180.344,941.743,3.761,3.531,0.95,,,,,,,,,8403.0,828212.0,25.119,0.255,7137.0,0.216,0.119,8.4,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-18,750098.0,5698.0,5718.714,31146.0,95.0,114.571,22749.651,172.814,173.442,944.624,2.881,3.475,0.95,,,,,,,,,7474.0,835686.0,25.345,0.227,7157.0,0.217,0.116,8.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-19,756412.0,6314.0,5677.429,31283.0,137.0,116.143,22941.148,191.497,172.19,948.779,4.155,3.522,0.95,,,,,,,,,7265.0,842951.0,25.566,0.22,7306.0,0.222,0.112,8.9,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-20,762865.0,6453.0,5719.0,31369.0,86.0,120.429,23136.86,195.712,173.451,951.387,2.608,3.652,0.95,,,,,,,,,2475.0,845426.0,25.641,0.075,7433.0,0.225,0.11,9.1,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-21,768895.0,6030.0,5610.857,31369.0,0.0,94.143,23319.744,182.883,170.171,951.387,0.0,2.855,0.94,,,,,,,,,7059.0,852485.0,25.855,0.214,6970.0,0.211,0.111,9.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-22,768895.0,0.0,5005.0,31369.0,0.0,79.571,23319.744,0.0,151.796,951.387,0.0,2.413,0.94,,,,,,,,,8537.0,861022.0,26.114,0.259,7054.0,0.214,0.104,9.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-23,776546.0,7651.0,5503.714,31568.0,199.0,91.571,23551.79,232.046,166.922,957.423,6.035,2.777,0.94,,,,,,,,,6713.0,867735.0,26.317,0.204,6847.0,0.208,0.105,9.5,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-24,782695.0,6149.0,5470.714,31870.0,302.0,117.0,23738.283,186.492,165.921,966.582,9.159,3.548,0.94,,,,,,,,,8059.0,875794.0,26.562,0.244,6797.0,0.206,0.103,9.7,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-25,794584.0,11889.0,6355.143,32037.0,167.0,127.286,24098.863,360.58,192.745,971.647,5.065,3.86,0.94,,,,,,,,,6468.0,882262.0,26.758,0.196,6654.0,0.202,0.104,9.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-26,794584.0,0.0,5453.143,32037.0,0.0,107.714,24098.863,0.0,165.388,971.647,0.0,3.267,0.93,,,,,,,,,5636.0,887898.0,26.929,0.171,6421.0,0.195,0.104,9.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-27,800142.0,5558.0,5325.286,32142.0,105.0,110.429,24267.431,168.568,161.51,974.832,3.185,3.349,0.93,,,,,,,,,1866.0,889764.0,26.986,0.057,6334.0,0.192,0.104,9.6,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-28,805302.0,5160.0,5201.0,32262.0,120.0,127.571,24423.928,156.497,157.741,978.471,3.639,3.869,0.92,,,,,,,,,7579.0,897343.0,27.215,0.23,6408.0,0.194,0.1,10.0,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-29,808714.0,3412.0,5688.429,32324.0,62.0,136.429,24527.41,103.482,172.524,980.352,1.88,4.138,0.92,,,,,,,,,8164.0,905507.0,27.463,0.248,6355.0,0.193,0.098,10.2,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-09-30,811768.0,3054.0,5031.714,32396.0,72.0,118.286,24620.035,92.624,152.606,982.535,2.184,3.587,0.92,,,,,,,,,9176.0,914683.0,27.741,0.278,6707.0,0.203,0.092,10.9,tests performed,,,,,,,,,,85.19,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-01,814829.0,3061.0,4590.571,32463.0,67.0,84.714,24712.872,92.837,139.227,984.567,2.032,2.569,0.91,,,,,,,,,7522.0,922205.0,27.969,0.228,6630.0,0.201,0.093,10.8,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-02,818297.0,3468.0,3387.571,32535.0,72.0,71.143,24818.052,105.181,102.741,986.751,2.184,2.158,0.91,,,,,,,,,7774.0,929979.0,28.205,0.236,6817.0,0.207,0.089,11.2,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-03,821564.0,3267.0,3854.286,32609.0,74.0,81.714,24917.137,99.085,116.896,988.995,2.244,2.478,0.91,,,,,,,,,5689.0,935668.0,28.378,0.173,6824.0,0.207,0.088,11.4,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-04,821564.0,0.0,3060.286,32609.0,0.0,66.714,24917.137,0.0,92.815,988.995,0.0,2.023,0.91,,,,,,,,,2323.0,937991.0,28.448,0.07,6890.0,0.209,0.087,11.5,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-05,828169.0,6605.0,3266.714,32742.0,133.0,68.571,25117.459,200.322,99.076,993.029,4.034,2.08,0.91,,,,,,,,,8590.0,946581.0,28.709,0.261,7034.0,0.213,0.082,12.2,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-06,829999.0,1830.0,3040.714,32834.0,92.0,72.857,25172.961,55.502,92.222,995.819,2.79,2.21,0.92,,,,,,,,,9429.0,956010.0,28.995,0.286,7215.0,0.219,0.08,12.5,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-07,832929.0,2930.0,3023.0,32914.0,80.0,74.0,25261.825,88.864,91.684,998.246,2.426,2.244,0.92,,,,,,,,,9125.0,965135.0,29.271,0.277,7207.0,0.219,0.077,13.0,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-08,835662.0,2733.0,2976.143,33009.0,95.0,78.0,25344.714,82.889,90.263,1001.127,2.881,2.366,0.92,,,,,,,,,8079.0,973214.0,29.517,0.245,7287.0,0.221,0.072,13.9,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-09,838614.0,2952.0,2902.429,33098.0,89.0,80.429,25434.245,89.531,88.027,1003.826,2.699,2.439,0.92,,,,,,,,,8732.0,981946.0,29.781,0.265,7424.0,0.225,0.068,14.7,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-10-10,846088.0,7474.0,3503.429,33223.0,125.0,87.714,25660.923,226.678,106.255,1007.617,3.791,2.66,0.92,,,,,,,,,6435.0,988381.0,29.977,0.195,7530.0,0.228,0.066,15.2,tests performed,,,,,,,,,,82.41,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
